unitid,opeid8,opeid6,inst_name,state_abbr,year,inst_control,sector,fte,risk_score,enr_pct_chg_5y,enr_pct_chg_1y,discount_rate,operating_margin,tuition_dependence,composite_score,composite_zone,composite_fail,miss_finance,finance_from_parent,hcm1_current,hcm2_current,hcm2_scorecard,scorecard_operating,scorecard_under_investigation,accreditor_public_action,warn_layoff_mention,enrichment_notes,label_complete_h3,closed_or_merged_within_3_years,lib_year,lib_source,lib_physical_books,lib_digital_items,lib_expenditures,lib_fte,lib_staff_fte,lib_arl_member,lib_special_collections_note,lib_unique_flag,lib_note_url
498474,3083713,30837,Galen Health Institutes-Houston,TX,2022,3.0,3.0,56.0,0.9315528,,,,,,,False,False,True,False,,False,False,1.0,0.0,,,,False,,,,,,,,,False,Web note not collected (outside top-50 / nonprofit shortlist).,False,
192925,277700,2777,Medaille University,NY,2022,2.0,2.0,1727.0,0.9314715,-0.2398767605633802,-0.1815165876777251,,,,2.2,False,False,True,False,,False,,,,,False,,False,,2021.0,urban,43396.0,620503.0,508875.0,3.0,7.5,False,Unknown — public website did not yield a usable library page for Medaille University.,False,
188687,1081300,10813,American Academy McAllister Institute of Funeral Service,NY,2022,2.0,5.0,273.0,0.930645,-0.1899109792284866,-0.1676829268292683,,,,1.6,False,False,False,False,,False,False,1.0,0.0,,False,,False,,2022.0,urban,4000.0,55000.0,,,,False,"Public library pages were reached; nothing distinctive (named special collection, archive, or rare-book area) was published.",False,https://www.funeraleducation.org/library
195702,646100,6461,Saint Elizabeth College of Nursing,NY,2022,2.0,5.0,112.0,0.92932725,-0.2727272727272727,0.0566037735849056,1.0,,,-0.5,False,True,False,False,,False,False,1.0,0.0,,False,,False,,2022.0,urban,186.0,1600.0,,1.0,1.0,False,"Public library pages were reached; nothing distinctive (named special collection, archive, or rare-book area) was published.",False,https://www.secon.edu/library/about
496186,4259801,42598,California Institute of Arts & Technology-National City,CA,2022,3.0,3.0,610.0,0.92821616,,1.3434313725490172,,,,,False,False,True,False,,False,,,,,,,False,,2022.0,urban,,294929.0,,1.0,1.0,False,Web note not collected (outside top-50 / nonprofit shortlist).,False,
498483,3083714,30837,Galen Health Institutes-Pikeville,KY,2022,3.0,6.0,127.0,0.92799944,,,,,,,False,False,True,False,,False,False,1.0,0.0,,,,False,,,,,,,,,False,Web note not collected (outside top-50 / nonprofit shortlist).,False,
456621,145974,1459,Strayer University-West Virginia,WV,2022,3.0,3.0,259.0,0.92752975,0.7862068965517242,0.1310043668122271,,,,,False,False,True,False,,False,False,1.0,0.0,,,,False,,2013.0,urban,1337.0,78964.0,,,,False,Web note not collected (outside top-50 / nonprofit shortlist).,False,
482635,1072724,10727,DeVry University-Texas,TX,2022,3.0,3.0,106.0,0.92750525,-0.8381393154822869,-0.5350877192982456,0.1107323766323911,-1.9507811123770225,0.9813647003359663,,False,False,False,False,,False,False,1.0,0.0,,,,False,,,,,,,,,False,Web note not collected (outside top-50 / nonprofit shortlist).,False,
458973,10145901,101459,Strayer University-Texas,TX,2022,3.0,3.0,1923.0,0.92279774,0.0852144469525959,0.0052273915316256,,,,,False,False,True,False,,False,False,1.0,0.0,,,,False,,2013.0,urban,9286.0,78964.0,543187.0,,,False,Web note not collected (outside top-50 / nonprofit shortlist).,False,
149763,2214100,22141,Oak Point University,IL,2022,2.0,2.0,455.0,0.92234635,-0.510752688172043,-0.2314189189189189,,,,3.0,False,False,True,False,,False,,,,,False,,False,,2022.0,urban,4140.0,139000.0,277454.0,1.0,6.0,False,Unknown — public website did not yield a usable library page for Oak Point University.,False,
246345,2320200,23202,Houston Graduate School of Theology,TX,2022,2.0,2.0,55.0,0.9221559,-0.2361111111111111,-0.0983606557377049,,,,-0.3,False,True,True,False,,False,,,,,False,,False,,2021.0,urban,,35573.0,,0.0,1.0,False,Unknown — public website did not yield a usable library page for Houston Graduate School of Theology.,False,
166407,633100,6331,Lawrence Memorial Hospital School of Nursing,MA,2022,2.0,5.0,154.0,0.92174524,-0.3662551440329218,-0.2020725388601036,1.0,,,2.6,False,False,False,False,,False,False,1.0,0.0,,False,,False,,2022.0,urban,186.0,140.0,223600.0,1.0,1.6,False,Web note not collected (outside top-50 / nonprofit shortlist).,False,
375416,3026511,30265,Remington College-Cleveland Campus,OH,2022,2.0,5.0,212.0,0.9209283,-0.7433414043583535,-0.2587412587412587,,,,,False,False,False,False,,False,False,1.0,0.0,,False,,False,,2019.0,urban,460.0,1271430.0,,0.0,1.0,False,Web note not collected (outside top-50 / nonprofit shortlist).,False,
458919,145939,1459,Strayer University-Georgia,GA,2022,3.0,3.0,3782.0,0.9202784,-0.3160940325497288,-0.0364331210191082,,,,,False,False,True,False,,False,False,1.0,0.0,,,,False,,2013.0,urban,10361.0,78964.0,632078.0,,,False,Web note not collected (outside top-50 / nonprofit shortlist).,False,
449038,145943,1459,Strayer University-Florida,FL,2022,3.0,3.0,1111.0,0.91997945,-0.3600230414746543,-0.0185512367491166,,,,,False,False,True,False,,False,False,1.0,0.0,,,,False,,2013.0,urban,13477.0,78964.0,738905.0,,,False,Web note not collected (outside top-50 / nonprofit shortlist).,False,
122685,2120700,21207,San Joaquin Valley College-Visalia,CA,2022,3.0,3.0,2499.0,0.91901016,-0.6573426573426573,-0.0051751592356688,,,,1.9,False,False,True,False,,False,False,1.0,0.0,,,,False,,2022.0,urban,14950.0,412280.0,543350.0,8.0,8.0,False,Web note not collected (outside top-50 / nonprofit shortlist).,False,
449506,3696400,36964,SABER College,FL,2022,2.0,5.0,236.0,0.91671914,-0.3917525773195877,1.3434313725490172,,,,1.7,False,False,False,False,,False,False,1.0,0.0,,False,,False,,2022.0,urban,643.0,26978.0,,0.5,0.5,False,Web note not collected (outside top-50 / nonprofit shortlist).,False,
453215,145985,1459,Strayer University-New Jersey,NJ,2022,3.0,3.0,397.0,0.91518015,-0.4328571428571428,-0.0502392344497607,,,,,False,False,True,False,,False,False,1.0,0.0,,,,False,,2013.0,urban,4910.0,78964.0,248323.0,,,False,Web note not collected (outside top-50 / nonprofit shortlist).,False,
204468,308500,3085,Notre Dame College,OH,2022,2.0,2.0,1198.0,0.91492194,-0.2002670226969292,-0.0400641025641025,,,,1.8,False,False,True,False,,False,,,,,False,,False,,2022.0,urban,41268.0,323841.0,217981.0,2.0,2.43,False,Web note not collected (outside top-50 / nonprofit shortlist).,False,
458964,145937,1459,Strayer University-South Carolina,SC,2022,3.0,3.0,1402.0,0.9136134,-0.2429805615550756,-0.0449591280653951,,,,,False,False,True,False,,False,False,1.0,0.0,,,,False,,2013.0,urban,3938.0,78964.0,233524.0,,,False,Web note not collected (outside top-50 / nonprofit shortlist).,False,
189848,268500,2685,Cazenovia College,NY,2022,2.0,2.0,745.0,0.912071,-0.1172985781990521,0.0658082975679541,,,,2.2,False,False,True,False,,False,,,,,False,,False,,2021.0,urban,54169.0,331818.0,416112.0,3.0,7.0,False,Web note not collected (outside top-50 / nonprofit shortlist).,False,
443766,145932,1459,Strayer University-Tennessee,TN,2022,3.0,3.0,2172.0,0.91198784,0.0953101361573374,0.0,,,,,False,False,True,False,,False,False,1.0,0.0,,,,False,,2013.0,urban,4181.0,78964.0,238055.0,,,False,Web note not collected (outside top-50 / nonprofit shortlist).,False,
498085,3083709,30837,Galen Health Institutes-Gainesville,FL,2022,3.0,3.0,444.0,0.90956986,,,,,,,False,False,True,False,,False,False,1.0,0.0,,,,False,,,,,,,,,False,Web note not collected (outside top-50 / nonprofit shortlist).,False,
495059,4293400,42934,Oak Valley College,CA,2022,2.0,2.0,58.0,0.90877503,,-0.1343283582089552,1.0,,,,False,False,False,False,,False,False,1.0,0.0,,False,,False,,2022.0,urban,,13228.0,,,,False,Web note not collected (outside top-50 / nonprofit shortlist).,False,
494807,2482403,24824,Ponce Health Sciences University-East,PR,2022,3.0,3.0,251.0,0.90798426,,-0.0156862745098039,,,,,False,False,True,False,,False,,,,,,,False,,,,,,,,,False,Web note not collected (outside top-50 / nonprofit shortlist).,False,
492476,2165102,21651,EDP University of Puerto Rico-Villalba,PR,2022,2.0,2.0,234.0,0.9069277,,0.7333333333333334,,,,,False,False,True,False,,False,False,1.0,0.0,,False,,False,,2022.0,urban,342.0,673411.0,,1.0,1.0,False,Web note not collected (outside top-50 / nonprofit shortlist).,False,
181145,849200,8492,CHI Health School of Radiologic Technology,NE,2022,2.0,2.0,20.0,0.90359145,-0.5,0.25,,,,2.4,False,False,False,False,,False,False,1.0,0.0,,False,,False,,2022.0,urban,500.0,0.0,,,,False,Web note not collected (outside top-50 / nonprofit shortlist).,False,
233480,2358500,23585,Bon Secours St Mary's Hospital School of Medical Imaging,VA,2022,2.0,5.0,26.0,0.90294963,,,,,,,False,False,False,False,,False,False,1.0,0.0,,False,,False,,2022.0,urban,649.0,36630.0,,1.0,1.0,False,Web note not collected (outside top-50 / nonprofit shortlist).,False,
176770,2068200,20682,Cox College,MO,2022,2.0,2.0,691.0,0.9010232,-0.0662162162162162,-0.1573170731707317,1.0,,,2.8,False,False,False,False,,False,False,1.0,0.0,,False,,False,,2022.0,urban,,5956.0,,,,False,Web note not collected (outside top-50 / nonprofit shortlist).,False,
491659,4265500,42655,ICOHS College,CA,2022,2.0,5.0,194.0,0.9007342,,,,,,,False,False,False,False,,False,False,1.0,0.0,,False,,False,,,,,,,,,False,Web note not collected (outside top-50 / nonprofit shortlist).,False,
483647,3583300,35833,Ohio Institute of Allied Health,OH,2022,2.0,5.0,52.0,0.89983857,,-0.5357142857142857,1.0,,,,False,False,False,False,,False,False,1.0,0.0,,False,,False,,2022.0,urban,1500.0,3500.0,,1.0,1.0,False,Web note not collected (outside top-50 / nonprofit shortlist).,False,
459994,145900,1459,Strayer University-Global Region,DC,2022,3.0,3.0,7371.0,0.89952916,0.2297297297297298,0.0693457130422168,,,,3.0,False,False,True,False,,False,False,1.0,0.0,,,,False,,2013.0,urban,,78964.0,283929.0,,,False,Web note not collected (outside top-50 / nonprofit shortlist).,False,
497116,3083706,30837,Galen Health Institutes-Austin Campus,TX,2022,3.0,3.0,675.0,0.89924085,,1.3434313725490172,,,,,False,False,True,False,,False,False,1.0,0.0,,,,False,,,,,,,,,False,Web note not collected (outside top-50 / nonprofit shortlist).,False,
451857,3026504,30265,Remington College-Houston Southeast Campus,TX,2022,2.0,5.0,60.0,0.89884967,-0.8381393154822869,-0.4690265486725663,,,,,False,False,False,False,,False,False,1.0,0.0,,False,,False,,2019.0,urban,2123.0,1271430.0,,1.0,1.0,False,Web note not collected (outside top-50 / nonprofit shortlist).,False,
450377,145953,1459,Strayer University-Alabama,AL,2022,3.0,3.0,1011.0,0.89513654,0.3625336927223719,0.0009900990099009,,,,,False,False,True,False,,False,False,1.0,0.0,,,,False,,2013.0,urban,2770.0,78964.0,126537.0,,,False,Web note not collected (outside top-50 / nonprofit shortlist).,False,
492607,2155311,21553,Chicago School of Professional Psychology at Dallas,TX,2022,2.0,2.0,80.0,0.8941042,,0.2307692307692308,,,,,False,False,True,False,,False,,,,,False,,False,,,,,,,,,False,Web note not collected (outside top-50 / nonprofit shortlist).,False,
436614,3347300,33473,International Baptist College and Seminary,AZ,2022,2.0,2.0,49.0,0.89366156,-0.3194444444444444,0.0652173913043479,,,,1.3,True,False,False,False,,False,False,1.0,0.0,,False,,False,,2022.0,urban,49406.0,84.0,,1.0,4.0,False,Web note not collected (outside top-50 / nonprofit shortlist).,False,
245847,301003,3010,Antioch University-Santa Barbara,CA,2022,2.0,2.0,263.0,0.89286435,-0.0436363636363635,0.1097046413502109,,,,,False,False,True,False,,False,False,1.0,0.0,,False,,False,,2022.0,urban,2244.0,922176.0,,,,False,Web note not collected (outside top-50 / nonprofit shortlist).,False,
169363,384256,3842,Concordia University Ann Arbor,MI,2022,2.0,2.0,1073.0,0.89256597,0.1488222698072805,0.0248328557784145,,,,1.0,True,False,True,False,,False,False,1.0,0.0,,False,,False,,2022.0,urban,86815.0,485518.0,237547.0,2.0,6.0,False,Web note not collected (outside top-50 / nonprofit shortlist).,False,
494287,2165104,21651,EDP University of Puerto Rico-Manati,PR,2022,2.0,2.0,523.0,0.8885148,,0.464985994397759,,,,,False,False,True,False,,False,False,1.0,0.0,,False,,False,,2022.0,urban,7106.0,676381.0,,1.0,2.0,False,Web note not collected (outside top-50 / nonprofit shortlist).,False,
490346,4262200,42622,Elyon College,NY,2022,2.0,5.0,69.0,0.88666826,0.9714285714285716,0.2545454545454546,,,,2.8,False,False,False,False,,False,False,1.0,0.0,,False,,False,,2022.0,urban,2456.0,240145.0,,1.0,1.0,False,Web note not collected (outside top-50 / nonprofit shortlist).,False,
488785,4259700,42597,University of Saint Katherine,CA,2022,2.0,2.0,206.0,0.8858282,,-0.1591836734693877,1.0,,,,False,False,False,False,,False,,,,,False,,False,,2022.0,urban,10289.0,5334.0,,0.03,0.03,False,Web note not collected (outside top-50 / nonprofit shortlist).,False,
153621,187100,1871,Iowa Wesleyan University,IA,2022,2.0,2.0,871.0,0.88299763,0.5361552028218695,0.143044619422572,,,,0.1,False,True,True,False,,False,,,,,False,,False,,2021.0,urban,70157.0,32550.0,217664.0,3.0,20.0,False,Web note not collected (outside top-50 / nonprofit shortlist).,False,
440749,405713,4057,National American University-Ellsworth,SD,2022,3.0,3.0,21.0,0.88165104,-0.6911764705882353,-0.34375,0.015712405380619,-0.0770538546826366,1.0,,False,False,False,True,,False,,,,,,,False,,,,,,,,,False,Web note not collected (outside top-50 / nonprofit shortlist).,False,
245865,301004,3010,Antioch University-New England,NH,2022,2.0,2.0,623.0,0.880429,0.2979166666666666,-0.0157977883096366,,,,,False,False,True,False,,False,False,1.0,0.0,,False,,False,,2022.0,urban,18730.0,922176.0,323498.0,1.0,1.0,False,Web note not collected (outside top-50 / nonprofit shortlist).,False,
485272,3698308,36983,West Coast University-Miami,FL,2022,3.0,3.0,953.0,0.8803299,0.3019125683060109,-0.1009433962264151,0.0177660788196942,-0.2861042507218808,0.9993011015177954,,False,False,False,False,,False,False,1.0,0.0,,,,False,,2022.0,urban,446.0,595346.0,149479.0,1.13,1.38,False,Web note not collected (outside top-50 / nonprofit shortlist).,False,
446163,3874400,38744,Community Christian College,CA,2022,2.0,5.0,474.0,0.8802906,3.750779742765274,0.0723981900452488,,,,-1.0,False,True,False,False,,False,False,1.0,0.0,,False,,False,,2022.0,urban,8259.0,53.0,,1.0,1.0,False,Web note not collected (outside top-50 / nonprofit shortlist).,False,
261861,500701,5007,West Virginia Junior College-United Career Institute,PA,2022,3.0,6.0,8.0,0.87725604,-0.8381393154822869,-0.6143642900499603,0.095642460440361,0.0270318101497881,0.910261260645746,,False,False,False,True,,False,,,,,,,False,,2021.0,urban,472.0,73.0,,1.0,1.0,False,Web note not collected (outside top-50 / nonprofit shortlist).,False,
469629,3367402,33674,Oklahoma Technical College,OK,2022,2.0,5.0,200.0,0.87702113,-0.445983379501385,-0.0338164251207729,,,,,False,False,False,False,,False,False,1.0,0.0,,False,,False,,2022.0,urban,120.0,165128.0,,1.0,1.0,False,Web note not collected (outside top-50 / nonprofit shortlist).,False,
245838,301002,3010,Antioch University-Los Angeles,CA,2022,2.0,2.0,872.0,0.8762056,0.0506024096385542,0.0022988505747125,,,,,False,False,True,False,,False,False,1.0,0.0,,False,,False,,2022.0,urban,5351.0,922176.0,316466.0,1.0,1.0,False,Web note not collected (outside top-50 / nonprofit shortlist).,False,
237118,380600,3806,Alderson Broaddus University,WV,2022,2.0,2.0,767.0,0.8756741,-0.3224381625441695,-0.0179257362355953,,,,-0.1,False,True,True,False,,False,,,,,,,False,,2021.0,urban,39595.0,250021.0,249811.0,1.5,4.5,False,Web note not collected (outside top-50 / nonprofit shortlist).,False,
237437,904700,9047,Huntington Junior College,WV,2022,3.0,6.0,207.0,0.8721349,-0.3746223564954682,0.0837696335078534,1.0,,,2.5,False,False,False,False,,False,False,1.0,0.0,,,,False,,2022.0,urban,2450.0,25.0,,0.0,0.5,False,Web note not collected (outside top-50 / nonprofit shortlist).,False,
495147,4284000,42840,Pacific Northwest Christian College,WA,2022,2.0,5.0,75.0,0.8717245,,1.3434313725490172,1.0,,,,False,False,False,False,,False,False,1.0,0.0,,,,False,,2022.0,urban,3700.0,2.0,,0.5,1.0,False,Web note not collected (outside top-50 / nonprofit shortlist).,False,
407610,4251300,42513,Pacific Bible College,OR,2022,2.0,2.0,18.0,0.86965567,-0.3076923076923077,-0.217391304347826,,,,1.5,False,False,False,False,,False,False,1.0,0.0,,,,False,,2022.0,urban,3771.0,2.0,,0.25,0.25,False,Web note not collected (outside top-50 / nonprofit shortlist).,False,
491446,2582000,25820,Bnos Zion Of Bobov Seminary,NY,2022,2.0,5.0,159.0,0.8693577,,-0.0124223602484472,1.0,,,,False,False,False,False,,False,False,1.0,0.0,,,,False,,2022.0,urban,39020.0,1.0,,0.0,3.0,False,Web note not collected (outside top-50 / nonprofit shortlist).,False,
195191,646700,6467,St. Joseph's College of Nursing,NY,2022,2.0,5.0,235.0,0.86739856,-0.0784313725490196,-0.206081081081081,1.0,,,1.4,True,False,False,False,,False,False,1.0,0.0,,,,False,,2022.0,urban,1758.0,33851.0,284904.0,1.0,1.0,False,Web note not collected (outside top-50 / nonprofit shortlist).,False,
493798,4282200,42822,New York Seminary,NY,2022,2.0,5.0,112.0,0.8645289,,0.0566037735849056,1.0,,,,False,False,False,False,,False,False,1.0,0.0,,,,False,,2022.0,urban,705.0,1.0,,,,False,Web note not collected (outside top-50 / nonprofit shortlist).,False,
494278,2165103,21651,EDP University of Puerto Rico-Humacao,PR,2022,2.0,2.0,285.0,0.8639959,,0.3013698630136987,,,,,False,False,True,False,,False,False,1.0,0.0,,,,False,,2022.0,urban,590.0,673411.0,,1.0,1.0,False,Web note not collected (outside top-50 / nonprofit shortlist).,False,
199883,648300,6483,Watts School of Nursing,NC,2022,2.0,2.0,139.0,0.86148727,,0.0610687022900764,,,,,False,False,False,False,,False,False,1.0,0.0,,,,False,,2022.0,urban,,165.0,,,,False,Web note not collected (outside top-50 / nonprofit shortlist).,False,
375939,3081900,30819,YTI Career Institute-Altoona,PA,2022,3.0,6.0,137.0,0.86043686,-0.5324232081911262,-0.2594594594594595,0.037851694793008,0.5057014505665111,0.9999010951835228,1.7,False,False,False,False,,False,False,1.0,0.0,,,,False,,2022.0,urban,,67167.0,,0.0,1.0,False,Web note not collected (outside top-50 / nonprofit shortlist).,False,
110918,884400,8844,California Christian College,CA,2022,2.0,2.0,13.0,0.8569591,0.4444444444444444,0.0,,,,2.2,False,False,True,False,,False,,,,,,,False,,2021.0,urban,19539.0,0.0,,1.0,1.0,False,Web note not collected (outside top-50 / nonprofit shortlist).,False,
445203,3026501,30265,Remington College-North Houston Campus,TX,2022,2.0,2.0,210.0,0.85602844,-0.6920821114369502,-0.1796875,,,,,False,False,False,False,,False,,,,,,,False,,2019.0,urban,1639.0,6.0,,0.0,1.0,False,Web note not collected (outside top-50 / nonprofit shortlist).,False,
497833,182103,1821,Marian University-Ancilla,IN,2022,2.0,2.0,203.0,0.8543802,,,,,,,False,False,True,False,,False,False,1.0,0.0,,,,False,,,,,,,,,False,Web note not collected (outside top-50 / nonprofit shortlist).,False,
440271,3026515,30265,Remington College-Baton Rouge Campus,LA,2022,2.0,5.0,168.0,0.8526711,0.731958762886598,0.0769230769230768,,,,,False,False,False,False,,False,False,1.0,0.0,,,,False,,2019.0,urban,139.0,2071910.0,,,,False,Web note not collected (outside top-50 / nonprofit shortlist).,False,
481058,4157800,41578,Grace Mission University,CA,2022,2.0,2.0,239.0,0.8523392,0.7071428571428571,-0.0842911877394636,1.0,,,1.9,False,False,False,False,,False,False,1.0,0.0,,,,False,,2022.0,urban,25652.0,728.0,,1.0,3.0,False,Web note not collected (outside top-50 / nonprofit shortlist).,False,
201061,301100,3011,Art Academy of Cincinnati,OH,2022,2.0,2.0,249.0,0.8489741,0.537037037037037,0.1165919282511209,1.0,,,1.7,False,False,False,False,,False,False,1.0,0.0,,,,False,,2022.0,urban,2604.0,127.0,,0.0,1.0,False,Web note not collected (outside top-50 / nonprofit shortlist).,False,
493646,4278300,42783,Ohel Margulia Seminary,NY,2022,2.0,5.0,246.0,0.8475127,,0.074235807860262,,,,,False,False,False,False,,False,False,1.0,0.0,,,,False,,2022.0,urban,392.0,1.0,,0.0,0.12,False,Web note not collected (outside top-50 / nonprofit shortlist).,False,
245883,301005,3010,Antioch University-Seattle,WA,2022,2.0,2.0,475.0,0.84715974,0.2837837837837837,0.043956043956044,,,,,False,False,True,False,,False,False,1.0,0.0,,,,False,,2022.0,urban,3561.0,922176.0,337883.0,1.0,1.49,False,Web note not collected (outside top-50 / nonprofit shortlist).,False,
485403,4217400,42174,High Tech High Graduate School of Education,CA,2022,2.0,2.0,103.0,0.8458047,3.750779742765274,0.0729166666666667,,,,2.5,False,False,False,False,,False,False,1.0,0.0,,,,False,,2022.0,urban,,1.0,,,,False,Web note not collected (outside top-50 / nonprofit shortlist).,False,
484756,42098871,420988,University of Phoenix-Texas,TX,2022,3.0,3.0,35.0,0.8444966,-0.8381393154822869,-0.5930232558139534,0.0841811819225148,0.1044537624139056,0.9787168217273522,,False,False,False,True,,False,,,,,,,False,,,,,,,,,False,Web note not collected (outside top-50 / nonprofit shortlist).,False,
139995,1077100,10771,Gupton Jones College of Funeral Service,GA,2022,2.0,5.0,955.0,0.84398055,3.750779742765274,1.3434313725490172,,,,3.0,False,False,False,False,,False,False,1.0,0.0,,,,False,,2022.0,urban,1205.0,775.0,,0.0,1.0,False,Web note not collected (outside top-50 / nonprofit shortlist).,False,
457697,4119100,41191,City Vision University,MO,2022,2.0,2.0,106.0,0.84309316,0.8928571428571428,0.1041666666666667,1.0,,,1.2,True,False,False,False,,False,False,1.0,0.0,,,,False,,2022.0,urban,,2515.0,,,,False,Web note not collected (outside top-50 / nonprofit shortlist).,False,
245892,301000,3010,Antioch University,OH,2022,2.0,2.0,319.0,0.8406154,1.9,-0.0833333333333333,,,,2.2,False,False,True,False,,False,False,1.0,0.0,,,,False,,2022.0,urban,13475.0,922176.0,524995.0,1.0,5.0,False,Web note not collected (outside top-50 / nonprofit shortlist).,False,
247162,4002400,40024,Ecumenical Theological Seminary,MI,2022,2.0,2.0,51.0,0.8406061,0.0408163265306122,-0.0727272727272727,,,,0.6,False,True,False,False,,False,False,1.0,0.0,,,,False,,2022.0,urban,,1.0,,,,False,Web note not collected (outside top-50 / nonprofit shortlist).,False,
183248,2140400,21404,St Joseph School of Nursing,NH,2022,2.0,5.0,139.0,0.8391631,0.1487603305785123,0.0072463768115942,1.0,,,3.0,False,False,False,False,,False,False,1.0,0.0,,,,False,,2022.0,urban,125.0,3600.0,,0.0,0.2,False,Web note not collected (outside top-50 / nonprofit shortlist).,False,
148575,624000,6240,Saint Francis Medical Center College of Nursing,IL,2022,2.0,2.0,298.0,0.83909464,-0.3804573804573804,-0.0802469135802469,1.0,,,2.7,False,False,False,False,,False,False,1.0,0.0,,,,False,,2022.0,urban,4801.0,554.0,222307.0,1.0,5.0,False,Web note not collected (outside top-50 / nonprofit shortlist).,False,
482653,1072725,10727,DeVry University-Virginia,VA,2022,3.0,3.0,72.0,0.8386764,-0.8043478260869565,-0.4146341463414634,0.1076469342925342,-0.9497484667590316,0.9785241736083,,False,False,False,False,,False,False,1.0,0.0,,,,False,,,,,,,,,False,Web note not collected (outside top-50 / nonprofit shortlist).,False,
484710,82098816,820988,University of Phoenix-Nevada,NV,2022,3.0,3.0,20.0,0.8375829,-0.8381393154822869,-0.6,0.0841811819225148,0.1044537624139056,0.9787168217273522,,False,False,False,True,,False,,,,,,,False,,,,,,,,,False,Web note not collected (outside top-50 / nonprofit shortlist).,False,
201821,648900,6489,The Christ College of Nursing and Health Sciences,OH,2022,2.0,2.0,836.0,0.8360892,0.1531034482758619,-0.0521541950113378,1.0,,,3.0,False,False,False,False,,False,False,1.0,0.0,,,,False,,2022.0,urban,3726.0,15645.0,754963.0,1.5,2.5,False,Web note not collected (outside top-50 / nonprofit shortlist).,False,
491613,4264400,42644,Yeshiva Gedolah Tiferes Boruch,NJ,2022,2.0,2.0,77.0,0.834802,,-0.0609756097560976,1.0,,,,False,False,False,False,,False,False,1.0,0.0,,,,False,,2022.0,urban,6100.0,0.0,,,,False,Web note not collected (outside top-50 / nonprofit shortlist).,False,
190071,644300,6443,Cochran School of Nursing,NY,2022,2.0,5.0,71.0,0.834346,-0.0779220779220779,0.109375,1.0,,,-0.8,False,True,False,False,,False,False,1.0,0.0,,,,False,,2022.0,urban,1269.0,632.0,257285.0,2.0,2.0,False,Web note not collected (outside top-50 / nonprofit shortlist).,False,
214023,3109100,31091,ASPIRA City College,PA,2022,2.0,5.0,12.0,0.83317596,-0.5714285714285714,0.1999999999999999,,,,-0.2,False,True,False,False,,False,False,1.0,0.0,,,,False,,2022.0,urban,126.0,2.0,,,,False,Web note not collected (outside top-50 / nonprofit shortlist).,False,
482556,1072718,10727,DeVry University-New Jersey,NJ,2022,3.0,3.0,94.0,0.8331092,-0.8381393154822869,-0.265625,0.1066818321751616,-1.3984424855418087,0.9803241122927838,,False,False,False,False,,False,False,1.0,0.0,,,,False,,,,,,,,,False,Web note not collected (outside top-50 / nonprofit shortlist).,False,
212975,2536600,25366,Commonwealth Technical Institute,PA,2022,2.0,5.0,130.0,0.8328895,-0.543859649122807,0.0924369747899158,,,,,False,False,False,False,,False,False,1.0,0.0,,,,False,,2022.0,urban,7413.0,6.0,,1.0,3.0,False,Web note not collected (outside top-50 / nonprofit shortlist).,False,
497000,3026523,30265,Remington College-Knoxville,TN,2022,2.0,2.0,240.0,0.83188766,,-0.197324414715719,,,,,False,False,False,False,,False,,,,,,,False,,2022.0,urban,,2071910.0,,,,False,Web note not collected (outside top-50 / nonprofit shortlist).,False,
496399,4292900,42929,Agape College of Business and Science,CA,2022,2.0,2.0,49.0,0.83185,,0.1136363636363635,1.0,,,,False,False,False,False,,False,False,1.0,0.0,,,,False,,2022.0,urban,904.0,4199.0,,0.5,0.5,False,Web note not collected (outside top-50 / nonprofit shortlist).,False,
112394,117700,1177,University of Silicon Valley,CA,2022,3.0,3.0,314.0,0.83034694,-0.4301270417422868,-0.3098901098901099,0.0986062534533765,-0.2545658492736389,0.998482329249092,1.5,False,False,False,False,,False,False,1.0,0.0,,,,False,,2022.0,urban,650.0,1288828.0,,1.0,3.0,False,Web note not collected (outside top-50 / nonprofit shortlist).,False,
454236,638501,6385,Chamberlain University-Ohio,OH,2022,3.0,3.0,525.0,0.82931143,-0.1206030150753768,-0.2302052785923753,0.054804785415948,-0.0430745400253553,1.0,,False,False,False,False,,False,False,1.0,0.0,,,,False,,,,,,,,,False,Web note not collected (outside top-50 / nonprofit shortlist).,False,
190451,644500,6445,Pomeroy College of Nursing at Crouse Hospital,NY,2022,2.0,5.0,153.0,0.82839656,-0.1593406593406593,-0.1684782608695652,1.0,,,-0.1,False,True,False,False,,False,False,1.0,0.0,,,,False,,2022.0,urban,2200.0,12999.0,303888.0,0.6,0.6,False,Web note not collected (outside top-50 / nonprofit shortlist).,False,
497408,4299500,42995,Bridges Christian College,LA,2022,2.0,2.0,56.0,0.82814103,,,1.0,,,,False,False,False,False,,False,False,1.0,0.0,,,,False,,2022.0,urban,2500.0,27255.0,,1.0,2.0,False,Web note not collected (outside top-50 / nonprofit shortlist).,False,
445249,3026519,30265,Remington College-Nashville Campus,TN,2022,2.0,5.0,330.0,0.82709986,-0.1176470588235294,0.0679611650485436,,,,,False,False,False,False,,False,False,1.0,0.0,,,,False,,2019.0,urban,1000.0,15.0,,,,False,Web note not collected (outside top-50 / nonprofit shortlist).,False,
